t,coop_rate,avg_payoff,payoff_gini,strategy_mean,strategy_std,persuasion_rate,avg_shift,n_targeted,topo,seed,label
33,0.36666666666666664,10.666666666666666,0.4658333333333333,0.2934589158470116,0.14865389376823007,0.3333333333333333,0.03859709409516763,6,scale_free,42,Compiled R=0.7
34,0.26666666666666666,10.366666666666667,0.37009646302250804,0.29024384594537017,0.14897128567434623,0.3333333333333333,0.03445179085473815,6,scale_free,42,Compiled R=0.7
35,0.2,8.733333333333333,0.38727735368956745,0.2794145844319258,0.14769277558659002,0.3333333333333333,0.03859709409516763,6,scale_free,42,Compiled R=0.7
36,0.23333333333333334,10.633333333333333,0.25715778474399165,0.2738848343000947,0.14326857224184503,0.5,0.038018095764205125,6,scale_free,42,Compiled R=0.7
37,0.13333333333333333,8.066666666666666,0.39201101928374654,0.2570186541840834,0.13325485445192156,0.5,0.038018095764205125,6,scale_free,42,Compiled R=0.7
38,0.26666666666666666,9.133333333333333,0.40851581508515816,0.2581764156819933,0.12793392096053785,0.3333333333333333,0.03445179085473815,6,scale_free,42,Compiled R=0.7
39,0.3,9.6,0.43425925925925923,0.26319524580015413,0.1390995320068041,0.5,0.038018095764205125,6,scale_free,42,Compiled R=0.7
40,0.2,8.1,0.4525377229080933,0.25561181630413565,0.14961108096333872,0.5,0.038018095764205125,6,scale_free,42,Compiled R=0.7
41,0.23333333333333334,8.5,0.47568627450980394,0.2529383983476393,0.13922471031675723,0.3333333333333333,0.03445179085473815,6,scale_free,42,Compiled R=0.7
42,0.3,10.6,0.3767295597484277,0.2585857905459226,0.13354208289467384,0.5,0.038018095764205125,6,scale_free,42,Compiled R=0.7
43,0.23333333333333334,8.133333333333333,0.4540983606557377,0.2555554956804119,0.11775269783802339,0.3333333333333333,0.03445179085473815,6,scale_free,42,Compiled R=0.7
44,0.3333333333333333,10.533333333333333,0.4040084388185654,0.26488883619876247,0.1214682928610301,0.5,0.038018095764205125,6,scale_free,42,Compiled R=0.7
45,0.5333333333333333,11.466666666666667,0.5257751937984496,0.2971021758549109,0.12311906728499021,0.5,0.042397074227968255,6,scale_free,42,Compiled R=0.7
46,0.3,10.333333333333334,0.3610752688172043,0.2974499147523217,0.12783023154911732,0.5,0.04216339900463461,6,scale_free,42,Compiled R=0.7
47,0.36666666666666664,10.666666666666666,0.45208333333333334,0.30575592498204307,0.12496997612734895,0.5,0.038018095764205125,6,scale_free,42,Compiled R=0.7
48,0.3,9.766666666666667,0.38646188850967006,0.3050652139841979,0.1344608183603746,0.5,0.038018095764205125,6,scale_free,42,Compiled R=0.7
49,0.4666666666666667,11.233333333333333,0.451730959446093,0.3244573883060942,0.15399271146233032,0.5,0.041584400673672105,6,scale_free,42,Compiled R=0.7
